Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
10500, 0.983600, 0.978000
10600, 0.983300, 0.982000
10700, 0.984400, 0.988000
10800, 0.983400, 0.998000
10900, 0.984900, 0.988000
11000, 0.984500, 0.988000
11100, 0.984100, 0.986000
11200, 0.984400, 0.984000
11300, 0.984600, 0.982000
11400, 0.984200, 0.988000
11500, 0.984700, 0.984000
11600, 0.984600, 0.982000
11700, 0.984700, 0.978000
11800, 0.984500, 0.990000
11900, 0.984300, 0.990000
resizing to (0.100000, 0.200000)
12000, 0.940600, 0.952000
12100, 0.952500, 0.946000
12200, 0.958000, 0.958000
12300, 0.960900, 0.962000
12400, 0.963400, 0.958000
12500, 0.965300, 0.976000
12600, 0.967500, 0.976000
12700, 0.968400, 0.952000
12800, 0.969800, 0.972000
12900, 0.970700, 0.970000
13000, 0.972300, 0.978000
13100, 0.973000, 0.968000
13200, 0.974700, 0.972000
13300, 0.975000, 0.954000
13400, 0.975400, 0.964000
13500, 0.976000, 0.986000
13600, 0.977500, 0.966000
13700, 0.976300, 0.970000
13800, 0.977600, 0.962000
13900, 0.978800, 0.980000
14000, 0.978300, 0.986000
14100, 0.979300, 0.974000
14200, 0.979000, 0.978000
14300, 0.979000, 0.982000
14400, 0.979500, 0.990000
14500, 0.980100, 0.978000
14600, 0.980700, 0.972000
14700, 0.981100, 0.984000
14800, 0.981100, 0.992000
14900, 0.981400, 0.974000
15000, 0.981800, 0.976000
15100, 0.982500, 0.978000
15200, 0.982300, 0.982000
15300, 0.982100, 0.978000
15400, 0.982800, 0.976000
15500, 0.982500, 0.982000
15600, 0.982900, 0.980000
15700, 0.982900, 0.986000
15800, 0.983000, 0.986000
15900, 0.983700, 0.990000
16000, 0.983400, 0.984000
16100, 0.984100, 0.988000
16200, 0.983500, 0.982000
16300, 0.984500, 0.982000
16400, 0.983700, 0.988000
16500, 0.984600, 0.990000
16600, 0.984200, 0.990000
16700, 0.985000, 0.982000
16800, 0.985000, 0.996000
16900, 0.985200, 0.984000
17000, 0.984800, 0.994000
17100, 0.985400, 0.980000
17200, 0.985600, 0.984000
17300, 0.985500, 0.988000
17400, 0.985500, 0.986000
17500, 0.986000, 0.990000
17600, 0.986200, 0.992000
17700, 0.985400, 0.990000
17800, 0.986000, 0.986000
17900, 0.985600, 0.984000
18000, 0.985600, 0.992000
18100, 0.986500, 0.990000
18200, 0.987300, 0.994000
18300, 0.987200, 0.990000
18400, 0.986600, 0.982000
18500, 0.987400, 0.992000
18600, 0.987500, 0.988000
18700, 0.987300, 0.984000
18800, 0.987300, 0.990000
18900, 0.986900, 0.996000
19000, 0.987600, 0.986000
19100, 0.988000, 0.986000
19200, 0.987700, 0.990000
19300, 0.988200, 0.996000
19400, 0.988200, 0.994000
19500, 0.987200, 0.992000
resizing to (0.200000, 0.300000)
19600, 0.949600, 0.948000
19700, 0.962200, 0.970000
19800, 0.966200, 0.984000
19900, 0.970900, 0.974000
20000, 0.973200, 0.976000
20100, 0.975500, 0.976000
20200, 0.977200, 0.978000
20300, 0.977600, 0.966000
20400, 0.979300, 0.970000
20500, 0.979700, 0.982000
20600, 0.980100, 0.976000
20700, 0.982100, 0.978000
20800, 0.980400, 0.980000
20900, 0.981600, 0.982000
21000, 0.982000, 0.986000
21100, 0.983400, 0.992000
21200, 0.983700, 0.984000
21300, 0.982600, 0.980000
21400, 0.983800, 0.992000
21500, 0.984000, 0.988000
21600, 0.983000, 0.988000
21700, 0.983400, 0.974000
21800, 0.984300, 0.986000
21900, 0.984500, 0.990000
22000, 0.985000, 0.984000
22100, 0.985200, 0.984000
22200, 0.985600, 0.982000
22300, 0.985600, 0.974000
22400, 0.985600, 0.996000
22500, 0.986700, 0.988000
22600, 0.987100, 0.986000
22700, 0.986400, 0.984000
22800, 0.987300, 0.988000
22900, 0.987700, 0.980000
23000, 0.987400, 0.992000
23100, 0.988300, 0.992000
23200, 0.988400, 0.984000
23300, 0.988700, 0.992000
23400, 0.988300, 0.990000
23500, 0.988600, 0.998000
23600, 0.988800, 0.990000
23700, 0.988500, 0.992000
23800, 0.989100, 0.986000
23900, 0.988400, 0.994000
24000, 0.988300, 0.982000
24100, 0.988900, 0.994000
24200, 0.989500, 0.990000
24300, 0.989300, 0.990000
24400, 0.989100, 0.994000
24500, 0.990300, 0.992000
24600, 0.990400, 0.994000
24700, 0.989700, 0.990000
24800, 0.989500, 0.998000
24900, 0.990000, 0.994000
25000, 0.988600, 0.994000
25100, 0.989900, 0.994000
25200, 0.990400, 0.988000
25300, 0.990000, 0.994000
25400, 0.990300, 0.994000
25500, 0.989500, 0.992000
resizing to (0.300000, 0.400000)
25600, 0.945400, 0.942000
25700, 0.960400, 0.946000
25800, 0.966900, 0.974000
25900, 0.970900, 0.966000
26000, 0.973300, 0.974000
26100, 0.976100, 0.970000
26200, 0.977500, 0.984000
26300, 0.978100, 0.992000
26400, 0.979200, 0.980000
26500, 0.979200, 0.988000
26600, 0.980400, 0.982000
26700, 0.980800, 0.980000
26800, 0.982200, 0.982000
26900, 0.982600, 0.978000
27000, 0.982900, 0.974000
27100, 0.982500, 0.972000
27200, 0.983600, 0.984000
27300, 0.983100, 0.984000
27400, 0.984000, 0.988000
27500, 0.984500, 0.994000
27600, 0.985200, 0.976000
27700, 0.984600, 0.986000
27800, 0.985100, 0.994000
27900, 0.985800, 0.992000
28000, 0.986400, 0.990000
28100, 0.986100, 0.992000
28200, 0.986700, 0.986000
28300, 0.987300, 0.994000
28400, 0.987000, 0.990000
28500, 0.988000, 0.988000
28600, 0.987700, 0.984000
28700, 0.986800, 0.986000
28800, 0.989200, 0.990000
28900, 0.988600, 0.992000
29000, 0.988000, 0.984000
29100, 0.988500, 0.984000
29200, 0.989400, 0.992000
29300, 0.988700, 0.990000
29400, 0.989000, 0.988000
29500, 0.990000, 0.990000
29600, 0.988200, 0.992000
29700, 0.989400, 0.996000
29800, 0.989300, 0.982000
29900, 0.989400, 0.996000
30000, 0.989500, 0.990000
30100, 0.990500, 0.988000
30200, 0.990500, 0.994000
30300, 0.989600, 0.994000
30400, 0.990600, 0.982000
30500, 0.989300, 0.976000
resizing to (0.400000, 0.500000)
30600, 0.957800, 0.964000
30700, 0.967800, 0.964000
30800, 0.971200, 0.960000
30900, 0.975500, 0.980000
31000, 0.977300, 0.964000
31100, 0.979300, 0.974000
31200, 0.981200, 0.970000
31300, 0.981200, 0.984000
31400, 0.981300, 0.986000
31500, 0.982500, 0.980000
31600, 0.983600, 0.984000
31700, 0.983500, 0.984000
31800, 0.984000, 0.984000
31900, 0.984200, 0.986000
32000, 0.985500, 0.990000
32100, 0.985400, 0.980000
32200, 0.985800, 0.980000
32300, 0.985400, 0.984000
32400, 0.985800, 0.976000
32500, 0.985400, 0.988000
32600, 0.986300, 0.986000
32700, 0.987100, 0.996000
32800, 0.987200, 0.986000
32900, 0.987300, 0.994000
33000, 0.987100, 0.982000
33100, 0.987600, 0.984000
33200, 0.988100, 0.978000
33300, 0.988300, 0.992000
33400, 0.988500, 0.988000
33500, 0.988500, 0.988000
33600, 0.988700, 0.990000
33700, 0.989300, 0.988000
33800, 0.989700, 0.990000
33900, 0.988800, 0.982000
34000, 0.989600, 0.994000
34100, 0.989200, 0.994000
34200, 0.989700, 0.992000
34300, 0.989800, 0.992000
34400, 0.989500, 0.988000
34500, 0.989500, 0.992000
34600, 0.990300, 0.994000
34700, 0.989600, 0.994000
34800, 0.990200, 0.990000
34900, 0.990100, 0.992000
35000, 0.989900, 0.994000
35100, 0.991100, 0.988000
35200, 0.990600, 0.990000
35300, 0.991000, 1.000000
35400, 0.990900, 0.996000
35500, 0.991200, 0.996000
35600, 0.991100, 0.994000
35700, 0.990900, 0.996000
35800, 0.991700, 0.996000
35900, 0.991000, 0.988000
36000, 0.991300, 0.990000
36100, 0.990900, 0.994000
resizing to (0.500000, 0.600000)
36200, 0.962800, 0.966000
36300, 0.972600, 0.968000
36400, 0.977200, 0.962000
36500, 0.979600, 0.984000
36600, 0.981400, 0.992000
36700, 0.981800, 0.982000
36800, 0.983300, 0.990000
36900, 0.984200, 0.974000
37000, 0.984700, 0.982000
37100, 0.984100, 0.986000
37200, 0.986300, 0.990000
37300, 0.985900, 0.982000
37400, 0.986300, 0.984000
37500, 0.988000, 0.986000
37600, 0.987500, 0.982000
37700, 0.987500, 0.986000
37800, 0.987700, 0.990000
37900, 0.987900, 0.994000
38000, 0.988600, 0.994000
38100, 0.988800, 0.988000
38200, 0.988400, 0.986000
38300, 0.988900, 0.990000
38400, 0.988800, 0.996000
38500, 0.989100, 0.996000
38600, 0.988900, 0.986000
38700, 0.988800, 0.996000
38800, 0.989300, 0.990000
38900, 0.990300, 0.992000
39000, 0.990000, 0.994000
39100, 0.989800, 0.998000
39200, 0.990500, 0.996000
39300, 0.990100, 0.988000
39400, 0.990700, 0.994000
39500, 0.989900, 0.992000
39600, 0.990600, 0.992000
39700, 0.990600, 0.996000
39800, 0.990900, 0.992000
39900, 0.990500, 0.990000
40000, 0.991500, 0.990000
40100, 0.991200, 0.992000
40200, 0.991700, 0.996000
40300, 0.991500, 0.996000
40400, 0.991900, 0.994000
40500, 0.992000, 0.996000
40600, 0.991000, 0.998000
40700, 0.991200, 0.998000
40800, 0.991300, 0.992000
40900, 0.991700, 0.984000
41000, 0.991500, 1.000000
resizing to (0.600000, 0.700000)
41100, 0.957400, 0.956000
41200, 0.970400, 0.976000
41300, 0.975300, 0.976000
41400, 0.978400, 0.976000
41500, 0.980300, 0.976000
41600, 0.981500, 0.974000
41700, 0.981900, 0.980000
41800, 0.984200, 0.980000
41900, 0.984100, 0.994000
42000, 0.984400, 0.990000
42100, 0.986000, 0.984000
42200, 0.985900, 0.988000
42300, 0.986100, 0.994000
42400, 0.986100, 0.986000
42500, 0.985400, 0.984000
42600, 0.985900, 0.988000
42700, 0.986900, 0.990000
42800, 0.987800, 0.986000
42900, 0.987900, 0.996000
43000, 0.987000, 0.978000
43100, 0.987800, 0.992000
43200, 0.987200, 0.990000
43300, 0.987800, 0.994000
43400, 0.989200, 0.988000
43500, 0.989300, 0.988000
43600, 0.989300, 0.986000
43700, 0.989800, 0.996000
43800, 0.989800, 0.990000
43900, 0.989800, 0.986000
44000, 0.989400, 0.994000
44100, 0.990500, 0.990000
44200, 0.990300, 0.992000
44300, 0.990700, 0.992000
44400, 0.989800, 0.984000
44500, 0.990100, 0.998000
44600, 0.990300, 0.988000
44700, 0.990800, 1.000000
44800, 0.989600, 0.996000
resizing to (0.700000, 0.800000)
44900, 0.966000, 0.966000
45000, 0.974200, 0.980000
45100, 0.979000, 0.974000
45200, 0.980200, 0.980000
45300, 0.981400, 0.978000
45400, 0.983700, 0.984000
45500, 0.983300, 0.982000
45600, 0.985400, 0.978000
45700, 0.985400, 0.988000
45800, 0.986300, 0.982000
45900, 0.986300, 0.978000
46000, 0.987000, 0.994000
46100, 0.987100, 0.992000
46200, 0.987700, 0.992000
46300, 0.988200, 0.994000
46400, 0.987400, 0.994000
46500, 0.988100, 0.988000
46600, 0.989100, 0.992000
46700, 0.988500, 0.984000
46800, 0.988400, 0.994000
46900, 0.989000, 0.994000
47000, 0.989000, 0.992000
47100, 0.990200, 0.992000
47200, 0.989700, 0.992000
47300, 0.989500, 0.996000
47400, 0.990200, 0.996000
47500, 0.991300, 0.994000
47600, 0.991300, 0.996000
47700, 0.990400, 0.986000
47800, 0.990700, 0.996000
47900, 0.990700, 0.992000
48000, 0.991100, 0.994000
48100, 0.991600, 0.994000
48200, 0.991200, 0.990000
48300, 0.990700, 0.990000
48400, 0.991000, 0.998000
48500, 0.991300, 0.998000
resizing to (0.800000, 0.900000)
48600, 0.972400, 0.978000
48700, 0.979000, 0.978000
48800, 0.980700, 0.980000
48900, 0.983100, 0.988000
49000, 0.984100, 0.988000
49100, 0.985800, 0.976000
49200, 0.984700, 0.978000
49300, 0.987200, 0.988000
49400, 0.986600, 0.984000
49500, 0.987500, 0.992000
49600, 0.987400, 0.992000
49700, 0.989700, 0.992000
49800, 0.988500, 0.992000
49900, 0.989100, 0.990000
50000, 0.989500, 0.984000
50100, 0.990000, 0.990000
50200, 0.990400, 0.996000
50300, 0.990800, 0.996000
50400, 0.991500, 0.992000
50500, 0.990800, 0.994000
50600, 0.990400, 0.990000
50700, 0.989800, 0.990000
50800, 0.990400, 0.994000
50900, 0.989700, 0.996000
51000, 0.992100, 0.996000
51100, 0.991200, 0.988000
51200, 0.991600, 0.996000
51300, 0.991400, 0.996000
51400, 0.992200, 0.988000
51500, 0.991700, 0.994000
51600, 0.991900, 0.992000
51700, 0.991900, 0.992000
51800, 0.991300, 0.992000
51900, 0.991400, 0.998000
52000, 0.992600, 1.000000
52100, 0.992500, 0.994000
52200, 0.991600, 0.996000
52300, 0.992500, 0.996000
52400, 0.992300, 0.996000
52500, 0.992500, 0.996000
52600, 0.992500, 0.994000
52700, 0.991900, 1.000000
resizing to (0.900000, 1.000000)
52800, 0.970600, 0.958000
52900, 0.978600, 0.984000
53000, 0.981300, 0.988000
53100, 0.983000, 0.980000
53200, 0.984500, 0.984000
53300, 0.984700, 0.990000
53400, 0.986000, 0.984000
53500, 0.986700, 0.988000
53600, 0.987500, 0.986000
53700, 0.986700, 0.988000
53800, 0.988800, 0.990000
53900, 0.988400, 0.984000
54000, 0.988800, 0.988000
54100, 0.989200, 0.990000
54200, 0.988700, 0.994000
54300, 0.988600, 0.986000
54400, 0.989100, 0.992000
54500, 0.989900, 0.992000
54600, 0.989900, 0.990000
54700, 0.990300, 0.988000
54800, 0.989500, 0.996000
54900, 0.990700, 0.996000
55000, 0.990400, 0.994000
55100, 0.990100, 0.996000
55200, 0.990600, 0.992000
55300, 0.990900, 0.996000
55400, 0.991100, 0.996000
55500, 0.990600, 0.992000
55600, 0.991400, 0.996000
55700, 0.991400, 0.996000
55800, 0.990800, 0.996000
55900, 0.991600, 0.996000
56000, 0.991400, 0.996000
56100, 0.990300, 0.998000
56200, 0.990600, 0.996000
resizing to (0.900000, 1.000000)
56300, 0.991300, 0.990000
56400, 0.991500, 0.996000
56500, 0.991700, 0.996000
56600, 0.991500, 0.994000
56700, 0.991100, 0.988000
56800, 0.991500, 0.998000
56900, 0.990700, 0.994000
57000, 0.991400, 1.000000
57100, 0.991200, 0.990000
57200, 0.991700, 0.998000
57300, 0.991800, 0.994000
57400, 0.991200, 0.992000
resizing to (0.900000, 1.000000)
57500, 0.991000, 0.998000
57600, 0.991000, 0.994000
57700, 0.991500, 0.996000
57800, 0.991800, 0.998000
57900, 0.992100, 0.996000
58000, 0.992100, 0.992000
58100, 0.992000, 0.996000
58200, 0.991300, 0.998000
58300, 0.991200, 0.998000
58400, 0.991800, 0.996000
58500, 0.991800, 0.992000
58600, 0.991600, 0.996000
58700, 0.992300, 0.998000
58800, 0.992100, 0.998000
58900, 0.992400, 0.998000
59000, 0.991700, 1.000000
resizing to (0.900000, 1.000000)
59100, 0.991700, 0.998000
59200, 0.992200, 1.000000
59300, 0.991400, 0.998000
59400, 0.992200, 1.000000
59500, 0.991700, 0.998000
59600, 0.992500, 0.998000
59700, 0.992000, 0.996000
59800, 0.992300, 1.000000
59900, 0.992400, 0.996000
60000, 0.992100, 1.000000
60100, 0.992600, 0.994000
60200, 0.991200, 0.996000
resizing to (0.900000, 1.000000)
60300, 0.992300, 1.000000
60400, 0.991900, 1.000000
60500, 0.992800, 0.996000
60600, 0.992800, 0.998000
60700, 0.992300, 0.996000
60800, 0.991800, 1.000000
60900, 0.992200, 1.000000
61000, 0.992600, 1.000000
61100, 0.992100, 1.000000
61200, 0.992800, 1.000000
61300, 0.991700, 0.998000
resizing to (0.900000, 1.000000)
61400, 0.992500, 1.000000
61500, 0.991800, 1.000000
61600, 0.992300, 1.000000
61700, 0.992500, 1.000000
61800, 0.992800, 1.000000
61900, 0.991500, 0.992000
62000, 0.993200, 1.000000
62100, 0.991900, 1.000000
62200, 0.992700, 1.000000
62300, 0.991900, 0.998000
62400, 0.992500, 0.996000
resizing to (0.900000, 1.000000)
62500, 0.992000, 0.992000
62600, 0.992800, 0.998000
62700, 0.991700, 0.998000
62800, 0.991900, 0.998000
62900, 0.991900, 1.000000
63000, 0.991500, 1.000000
63100, 0.992100, 1.000000
63200, 0.992000, 0.998000
63300, 0.992600, 1.000000
63400, 0.991900, 1.000000
63500, 0.991500, 0.998000
resizing to (0.900000, 1.000000)
63600, 0.992500, 1.000000
63700, 0.992200, 0.998000
63800, 0.992100, 1.000000
63900, 0.992200, 0.998000
64000, 0.992400, 1.000000
64100, 0.991900, 1.000000
64200, 0.992400, 1.000000
64300, 0.992200, 1.000000
64400, 0.992200, 1.000000
64500, 0.991800, 1.000000
64600, 0.992500, 1.000000
resizing to (0.900000, 1.000000)
64700, 0.991800, 1.000000
64800, 0.992600, 1.000000
64900, 0.992400, 0.998000
65000, 0.992500, 1.000000
65100, 0.992000, 1.000000
65200, 0.992500, 1.000000
65300, 0.992900, 1.000000
65400, 0.992100, 1.000000
65500, 0.992400, 1.000000
65600, 0.992900, 0.998000
65700, 0.991800, 1.000000
resizing to (0.900000, 1.000000)
65800, 0.992000, 1.000000
65900, 0.992300, 1.000000
66000, 0.993200, 1.000000
66100, 0.992500, 1.000000
66200, 0.992700, 1.000000
66300, 0.991800, 1.000000
66400, 0.992300, 1.000000
66500, 0.992700, 0.998000
66600, 0.991800, 1.000000
66700, 0.992200, 1.000000
66800, 0.992500, 0.998000
66900, 0.992400, 0.998000
67000, 0.992700, 1.000000
resizing to (0.900000, 1.000000)
67100, 0.992200, 0.996000
67200, 0.991700, 1.000000
67300, 0.993100, 1.000000
67400, 0.992100, 1.000000
67500, 0.992700, 1.000000
67600, 0.991600, 1.000000
67700, 0.992300, 1.000000
67800, 0.992700, 1.000000
67900, 0.992300, 1.000000
68000, 0.992100, 1.000000
68100, 0.992700, 1.000000
68200, 0.992600, 1.000000
68300, 0.992100, 1.000000
resizing to (0.900000, 1.000000)
68400, 0.992700, 1.000000
68500, 0.992500, 1.000000
68600, 0.992600, 1.000000
68700, 0.992300, 1.000000
68800, 0.991800, 1.000000
68900, 0.992100, 1.000000
69000, 0.992800, 1.000000
