Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
5500, 3, 0.000000, 0.250000, 0.984700, 0.980000
5600, 3, 0.000000, 0.250000, 0.984000, 0.990000
5700, 3, 0.000000, 0.250000, 0.984800, 0.984000
5800, 3, 0.000000, 0.250000, 0.984000, 0.988000
5900, 3, 0.000000, 0.250000, 0.985300, 0.986000
6000, 3, 0.000000, 0.250000, 0.984800, 0.990000
6100, 3, 0.000000, 0.250000, 0.985900, 0.992000
6200, 3, 0.000000, 0.250000, 0.985100, 0.978000
6300, 3, 0.000000, 0.250000, 0.986000, 0.998000
6400, 3, 0.000000, 0.250000, 0.985800, 0.986000
6500, 3, 0.000000, 0.250000, 0.985300, 0.984000
6600, 3, 0.000000, 0.250000, 0.986600, 0.988000
6700, 3, 0.000000, 0.250000, 0.986400, 0.990000
6800, 3, 0.000000, 0.250000, 0.986500, 0.992000
6900, 3, 0.000000, 0.250000, 0.986600, 0.988000
7000, 3, 0.000000, 0.250000, 0.986500, 0.988000
7100, 3, 0.000000, 0.250000, 0.986200, 0.988000
7200, 3, 0.000000, 0.250000, 0.986600, 0.992000
7300, 3, 0.000000, 0.250000, 0.987600, 0.996000
7400, 3, 0.000000, 0.250000, 0.987000, 0.988000
7500, 3, 0.000000, 0.250000, 0.986700, 0.988000
7600, 3, 0.000000, 0.250000, 0.986400, 0.998000
7700, 3, 0.250000, 0.500000, 0.957000, 0.952000
7800, 3, 0.250000, 0.500000, 0.966300, 0.964000
7900, 3, 0.250000, 0.500000, 0.969000, 0.958000
8000, 3, 0.250000, 0.500000, 0.972900, 0.974000
8100, 3, 0.250000, 0.500000, 0.976100, 0.970000
8200, 3, 0.250000, 0.500000, 0.976900, 0.958000
8300, 3, 0.250000, 0.500000, 0.979100, 0.982000
8400, 3, 0.250000, 0.500000, 0.979700, 0.982000
8500, 3, 0.250000, 0.500000, 0.981000, 0.978000
8600, 3, 0.250000, 0.500000, 0.981800, 0.986000
8700, 3, 0.250000, 0.500000, 0.981500, 0.978000
8800, 3, 0.250000, 0.500000, 0.983300, 0.972000
8900, 3, 0.250000, 0.500000, 0.983100, 0.980000
9000, 3, 0.250000, 0.500000, 0.983400, 0.988000
9100, 3, 0.250000, 0.500000, 0.983100, 0.988000
9200, 3, 0.250000, 0.500000, 0.983900, 0.990000
9300, 3, 0.250000, 0.500000, 0.983700, 0.984000
9400, 3, 0.250000, 0.500000, 0.985800, 0.988000
9500, 3, 0.250000, 0.500000, 0.985200, 0.994000
9600, 3, 0.250000, 0.500000, 0.986000, 0.986000
9700, 3, 0.250000, 0.500000, 0.986600, 0.982000
9800, 3, 0.250000, 0.500000, 0.986500, 0.994000
9900, 3, 0.250000, 0.500000, 0.986600, 0.990000
10000, 3, 0.250000, 0.500000, 0.987100, 0.992000
10100, 3, 0.250000, 0.500000, 0.987000, 0.992000
10200, 3, 0.250000, 0.500000, 0.986500, 0.986000
10300, 3, 0.250000, 0.500000, 0.988200, 0.988000
10400, 3, 0.250000, 0.500000, 0.988500, 0.988000
10500, 3, 0.250000, 0.500000, 0.987700, 0.980000
10600, 3, 0.250000, 0.500000, 0.988100, 0.992000
10700, 3, 0.250000, 0.500000, 0.989200, 0.996000
10800, 3, 0.250000, 0.500000, 0.988000, 0.986000
10900, 3, 0.250000, 0.500000, 0.987800, 0.986000
11000, 3, 0.250000, 0.500000, 0.988300, 0.990000
11100, 3, 0.250000, 0.500000, 0.988900, 0.992000
11200, 3, 0.250000, 0.500000, 0.989300, 0.988000
11300, 3, 0.250000, 0.500000, 0.988900, 0.996000
11400, 3, 0.250000, 0.500000, 0.989700, 0.990000
11500, 3, 0.250000, 0.500000, 0.988500, 0.998000
11600, 3, 0.250000, 0.500000, 0.988800, 0.990000
11700, 3, 0.250000, 0.500000, 0.990600, 0.992000
11800, 3, 0.250000, 0.500000, 0.989400, 0.998000
11900, 3, 0.250000, 0.500000, 0.989600, 0.996000
12000, 3, 0.250000, 0.500000, 0.989900, 0.992000
12100, 3, 0.250000, 0.500000, 0.990000, 0.990000
12200, 3, 0.250000, 0.500000, 0.990000, 0.994000
12300, 3, 0.250000, 0.500000, 0.990500, 0.996000
12400, 3, 0.250000, 0.500000, 0.990300, 0.992000
12500, 3, 0.250000, 0.500000, 0.989900, 0.998000
12600, 3, 0.250000, 0.500000, 0.990200, 0.994000
12700, 3, 0.250000, 0.500000, 0.989300, 0.994000
12800, 3, 0.500000, 0.750000, 0.962700, 0.950000
12900, 3, 0.500000, 0.750000, 0.970500, 0.970000
13000, 3, 0.500000, 0.750000, 0.976400, 0.974000
13100, 3, 0.500000, 0.750000, 0.978900, 0.978000
13200, 3, 0.500000, 0.750000, 0.981200, 0.986000
13300, 3, 0.500000, 0.750000, 0.982200, 0.978000
13400, 3, 0.500000, 0.750000, 0.983800, 0.980000
13500, 3, 0.500000, 0.750000, 0.983900, 0.982000
13600, 3, 0.500000, 0.750000, 0.983200, 0.978000
13700, 3, 0.500000, 0.750000, 0.984200, 0.986000
13800, 3, 0.500000, 0.750000, 0.985000, 0.992000
13900, 3, 0.500000, 0.750000, 0.986500, 0.988000
14000, 3, 0.500000, 0.750000, 0.985400, 0.982000
14100, 3, 0.500000, 0.750000, 0.985100, 0.986000
14200, 3, 0.500000, 0.750000, 0.985600, 0.986000
14300, 3, 0.500000, 0.750000, 0.986200, 0.988000
14400, 3, 0.500000, 0.750000, 0.986700, 0.986000
14500, 3, 0.500000, 0.750000, 0.986900, 0.980000
14600, 3, 0.500000, 0.750000, 0.987500, 0.996000
14700, 3, 0.500000, 0.750000, 0.986400, 0.990000
14800, 3, 0.500000, 0.750000, 0.988400, 0.992000
14900, 3, 0.500000, 0.750000, 0.988100, 0.984000
15000, 3, 0.500000, 0.750000, 0.988600, 0.984000
15100, 3, 0.500000, 0.750000, 0.988900, 0.988000
15200, 3, 0.500000, 0.750000, 0.989300, 0.994000
15300, 3, 0.500000, 0.750000, 0.988200, 0.998000
15400, 3, 0.500000, 0.750000, 0.989100, 0.996000
15500, 3, 0.500000, 0.750000, 0.989000, 0.982000
15600, 3, 0.500000, 0.750000, 0.989000, 0.992000
15700, 3, 0.500000, 0.750000, 0.989600, 0.994000
15800, 3, 0.500000, 0.750000, 0.988900, 0.990000
15900, 3, 0.500000, 0.750000, 0.989500, 0.996000
16000, 3, 0.500000, 0.750000, 0.989500, 0.996000
16100, 3, 0.500000, 0.750000, 0.990000, 0.994000
16200, 3, 0.500000, 0.750000, 0.989600, 0.998000
16300, 3, 0.500000, 0.750000, 0.989100, 0.996000
16400, 3, 0.500000, 0.750000, 0.989600, 0.988000
16500, 3, 0.500000, 0.750000, 0.990300, 0.992000
16600, 3, 0.500000, 0.750000, 0.989700, 0.992000
16700, 3, 0.500000, 0.750000, 0.988800, 0.992000
16800, 3, 0.750000, 1.000000, 0.966500, 0.964000
16900, 3, 0.750000, 1.000000, 0.973700, 0.964000
17000, 3, 0.750000, 1.000000, 0.977400, 0.970000
17100, 3, 0.750000, 1.000000, 0.980500, 0.988000
17200, 3, 0.750000, 1.000000, 0.981100, 0.996000
17300, 3, 0.750000, 1.000000, 0.982900, 0.988000
17400, 3, 0.750000, 1.000000, 0.984700, 0.994000
17500, 3, 0.750000, 1.000000, 0.985300, 0.984000
17600, 3, 0.750000, 1.000000, 0.985100, 0.986000
17700, 3, 0.750000, 1.000000, 0.985100, 0.994000
17800, 3, 0.750000, 1.000000, 0.986000, 0.988000
17900, 3, 0.750000, 1.000000, 0.987400, 0.986000
18000, 3, 0.750000, 1.000000, 0.987400, 0.992000
18100, 3, 0.750000, 1.000000, 0.987300, 0.990000
18200, 3, 0.750000, 1.000000, 0.988000, 0.994000
18300, 3, 0.750000, 1.000000, 0.988000, 0.982000
18400, 3, 0.750000, 1.000000, 0.988200, 0.986000
18500, 3, 0.750000, 1.000000, 0.988100, 0.984000
18600, 3, 0.750000, 1.000000, 0.989300, 0.988000
18700, 3, 0.750000, 1.000000, 0.988800, 0.994000
18800, 3, 0.750000, 1.000000, 0.989600, 0.990000
18900, 3, 0.750000, 1.000000, 0.989300, 0.994000
19000, 3, 0.750000, 1.000000, 0.988900, 0.998000
19100, 3, 0.750000, 1.000000, 0.989100, 0.996000
19200, 3, 0.750000, 1.000000, 0.990300, 0.994000
19300, 3, 0.750000, 1.000000, 0.989600, 0.996000
19400, 3, 0.750000, 1.000000, 0.990600, 0.990000
19500, 3, 0.750000, 1.000000, 0.990000, 0.992000
19600, 3, 0.750000, 1.000000, 0.990400, 0.996000
19700, 3, 0.750000, 1.000000, 0.991400, 0.996000
19800, 3, 0.750000, 1.000000, 0.990800, 1.000000
19900, 3, 0.750000, 1.000000, 0.990400, 0.994000
20000, 3, 0.750000, 1.000000, 0.990100, 0.996000
20100, 3, 0.750000, 1.000000, 0.990500, 0.996000
20200, 3, 0.750000, 1.000000, 0.991600, 0.996000
20300, 3, 0.750000, 1.000000, 0.990900, 0.988000
20400, 3, 0.750000, 1.000000, 0.990300, 0.996000
20500, 2, 0.000000, 0.250000, 0.987400, 0.994000
20600, 2, 0.000000, 0.250000, 0.986200, 0.990000
20700, 2, 0.000000, 0.250000, 0.986900, 0.998000
20800, 2, 0.000000, 0.250000, 0.987700, 0.984000
20900, 2, 0.000000, 0.250000, 0.987000, 0.990000
21000, 2, 0.000000, 0.250000, 0.987800, 0.972000
21100, 2, 0.000000, 0.250000, 0.988500, 0.986000
21200, 2, 0.000000, 0.250000, 0.987600, 0.990000
21300, 2, 0.000000, 0.250000, 0.987900, 0.992000
21400, 2, 0.000000, 0.250000, 0.988000, 0.996000
21500, 2, 0.000000, 0.250000, 0.988600, 0.994000
21600, 2, 0.000000, 0.250000, 0.988600, 0.992000
21700, 2, 0.000000, 0.250000, 0.988100, 0.996000
21800, 2, 0.000000, 0.250000, 0.987600, 0.986000
21900, 2, 0.250000, 0.500000, 0.989900, 0.996000
22000, 2, 0.250000, 0.500000, 0.990400, 0.998000
22100, 2, 0.250000, 0.500000, 0.990200, 0.996000
22200, 2, 0.250000, 0.500000, 0.990500, 0.992000
22300, 2, 0.250000, 0.500000, 0.990300, 1.000000
22400, 2, 0.250000, 0.500000, 0.990500, 0.994000
22500, 2, 0.250000, 0.500000, 0.990900, 0.994000
22600, 2, 0.250000, 0.500000, 0.990900, 0.990000
22700, 2, 0.250000, 0.500000, 0.989800, 1.000000
22800, 2, 0.250000, 0.500000, 0.991400, 0.998000
22900, 2, 0.250000, 0.500000, 0.990200, 1.000000
23000, 2, 0.250000, 0.500000, 0.991100, 0.994000
23100, 2, 0.250000, 0.500000, 0.990900, 0.990000
23200, 2, 0.250000, 0.500000, 0.991300, 0.996000
23300, 2, 0.250000, 0.500000, 0.990600, 0.996000
23400, 2, 0.250000, 0.500000, 0.990400, 0.996000
23500, 2, 0.500000, 0.750000, 0.990200, 0.996000
23600, 2, 0.500000, 0.750000, 0.989800, 0.998000
23700, 2, 0.500000, 0.750000, 0.990400, 0.994000
23800, 2, 0.500000, 0.750000, 0.990700, 0.994000
23900, 2, 0.500000, 0.750000, 0.990100, 0.994000
24000, 2, 0.500000, 0.750000, 0.990300, 0.994000
24100, 2, 0.500000, 0.750000, 0.989900, 0.992000
24200, 2, 0.500000, 0.750000, 0.991000, 0.996000
24300, 2, 0.500000, 0.750000, 0.990900, 0.998000
24400, 2, 0.500000, 0.750000, 0.991100, 1.000000
24500, 2, 0.500000, 0.750000, 0.991100, 0.996000
24600, 2, 0.500000, 0.750000, 0.990700, 0.994000
24700, 2, 0.500000, 0.750000, 0.990800, 0.998000
24800, 2, 0.500000, 0.750000, 0.991900, 0.998000
24900, 2, 0.500000, 0.750000, 0.991500, 0.996000
25000, 2, 0.500000, 0.750000, 0.991300, 0.996000
25100, 2, 0.500000, 0.750000, 0.991000, 0.996000
25200, 2, 0.500000, 0.750000, 0.990800, 1.000000
25300, 2, 0.750000, 1.000000, 0.989200, 0.996000
25400, 2, 0.750000, 1.000000, 0.990400, 0.998000
25500, 2, 0.750000, 1.000000, 0.991400, 0.998000
25600, 2, 0.750000, 1.000000, 0.991300, 0.996000
25700, 2, 0.750000, 1.000000, 0.991300, 0.998000
25800, 2, 0.750000, 1.000000, 0.991400, 0.990000
25900, 2, 0.750000, 1.000000, 0.991400, 0.994000
26000, 2, 0.750000, 1.000000, 0.992200, 0.998000
26100, 2, 0.750000, 1.000000, 0.991900, 1.000000
26200, 2, 0.750000, 1.000000, 0.991700, 0.996000
26300, 2, 0.750000, 1.000000, 0.991900, 0.998000
26400, 2, 0.750000, 1.000000, 0.992100, 0.998000
26500, 2, 0.750000, 1.000000, 0.991600, 1.000000
26600, 2, 0.750000, 1.000000, 0.992300, 0.996000
26700, 2, 0.750000, 1.000000, 0.991500, 0.996000
26800, 2, 0.750000, 1.000000, 0.991900, 1.000000
26900, 2, 0.750000, 1.000000, 0.991700, 1.000000
27000, 2, 0.750000, 1.000000, 0.991700, 1.000000
27100, 1, 0.000000, 0.250000, 0.987500, 0.994000
27200, 1, 0.000000, 0.250000, 0.988100, 1.000000
27300, 1, 0.000000, 0.250000, 0.988100, 0.996000
27400, 1, 0.000000, 0.250000, 0.988800, 0.994000
27500, 1, 0.000000, 0.250000, 0.988300, 0.998000
27600, 1, 0.000000, 0.250000, 0.988400, 0.990000
27700, 1, 0.000000, 0.250000, 0.988600, 0.996000
27800, 1, 0.000000, 0.250000, 0.988200, 0.994000
27900, 1, 0.000000, 0.250000, 0.988400, 0.996000
28000, 1, 0.000000, 0.250000, 0.988300, 1.000000
28100, 1, 0.000000, 0.250000, 0.988400, 0.992000
28200, 1, 0.000000, 0.250000, 0.989000, 0.996000
28300, 1, 0.000000, 0.250000, 0.989100, 0.998000
28400, 1, 0.000000, 0.250000, 0.989500, 0.998000
28500, 1, 0.000000, 0.250000, 0.989400, 0.994000
28600, 1, 0.000000, 0.250000, 0.988900, 0.990000
28700, 1, 0.000000, 0.250000, 0.989800, 0.996000
28800, 1, 0.000000, 0.250000, 0.990200, 0.994000
28900, 1, 0.000000, 0.250000, 0.989800, 0.992000
29000, 1, 0.000000, 0.250000, 0.989700, 0.996000
29100, 1, 0.000000, 0.250000, 0.989000, 1.000000
29200, 1, 0.000000, 0.250000, 0.989900, 0.998000
29300, 1, 0.000000, 0.250000, 0.989700, 0.998000
29400, 1, 0.000000, 0.250000, 0.990000, 0.994000
29500, 1, 0.000000, 0.250000, 0.989500, 0.998000
29600, 1, 0.000000, 0.250000, 0.990500, 0.998000
29700, 1, 0.000000, 0.250000, 0.989900, 0.996000
29800, 1, 0.000000, 0.250000, 0.990000, 0.994000
29900, 1, 0.250000, 0.500000, 0.990800, 0.998000
30000, 1, 0.250000, 0.500000, 0.990100, 0.996000
30100, 1, 0.250000, 0.500000, 0.991100, 0.998000
30200, 1, 0.250000, 0.500000, 0.991200, 1.000000
30300, 1, 0.250000, 0.500000, 0.991800, 0.998000
30400, 1, 0.250000, 0.500000, 0.991200, 0.998000
30500, 1, 0.250000, 0.500000, 0.991700, 0.996000
30600, 1, 0.250000, 0.500000, 0.991500, 0.998000
30700, 1, 0.250000, 0.500000, 0.990500, 1.000000
30800, 1, 0.250000, 0.500000, 0.991800, 0.998000
30900, 1, 0.250000, 0.500000, 0.991600, 0.998000
31000, 1, 0.250000, 0.500000, 0.991900, 0.998000
31100, 1, 0.250000, 0.500000, 0.991400, 0.998000
31200, 1, 0.250000, 0.500000, 0.991200, 0.998000
31300, 1, 0.500000, 0.750000, 0.989800, 0.994000
31400, 1, 0.500000, 0.750000, 0.991600, 0.996000
31500, 1, 0.500000, 0.750000, 0.991600, 0.996000
31600, 1, 0.500000, 0.750000, 0.991900, 0.998000
31700, 1, 0.500000, 0.750000, 0.991500, 0.998000
31800, 1, 0.500000, 0.750000, 0.991800, 0.996000
31900, 1, 0.500000, 0.750000, 0.990600, 1.000000
32000, 1, 0.500000, 0.750000, 0.991600, 1.000000
32100, 1, 0.500000, 0.750000, 0.991600, 0.998000
32200, 1, 0.500000, 0.750000, 0.991000, 0.998000
32300, 1, 0.500000, 0.750000, 0.991300, 1.000000
32400, 1, 0.500000, 0.750000, 0.992300, 0.998000
32500, 1, 0.500000, 0.750000, 0.991900, 1.000000
32600, 1, 0.500000, 0.750000, 0.991800, 1.000000
32700, 1, 0.750000, 1.000000, 0.991300, 0.998000
32800, 1, 0.750000, 1.000000, 0.992100, 0.998000
32900, 1, 0.750000, 1.000000, 0.992500, 0.998000
33000, 1, 0.750000, 1.000000, 0.992400, 1.000000
33100, 1, 0.750000, 1.000000, 0.992200, 0.996000
33200, 1, 0.750000, 1.000000, 0.991700, 1.000000
33300, 1, 0.750000, 1.000000, 0.991900, 0.998000
33400, 1, 0.750000, 1.000000, 0.992200, 1.000000
33500, 1, 0.750000, 1.000000, 0.992300, 0.998000
33600, 1, 0.750000, 1.000000, 0.992500, 1.000000
33700, 1, 0.750000, 1.000000, 0.992100, 1.000000
33800, 1, 0.750000, 1.000000, 0.993100, 1.000000
33900, 1, 0.750000, 1.000000, 0.992400, 1.000000
34000, 0, 0.000000, 0.250000, 0.989500, 0.994000
34100, 0, 0.000000, 0.250000, 0.989400, 0.996000
34200, 0, 0.000000, 0.250000, 0.989700, 1.000000
34300, 0, 0.000000, 0.250000, 0.990400, 0.996000
34400, 0, 0.000000, 0.250000, 0.990300, 0.998000
34500, 0, 0.000000, 0.250000, 0.990100, 0.996000
34600, 0, 0.000000, 0.250000, 0.990700, 0.996000
34700, 0, 0.000000, 0.250000, 0.990000, 0.998000
34800, 0, 0.000000, 0.250000, 0.990200, 0.996000
34900, 0, 0.000000, 0.250000, 0.989500, 0.996000
35000, 0, 0.000000, 0.250000, 0.990200, 0.998000
35100, 0, 0.000000, 0.250000, 0.989800, 0.994000
35200, 0, 0.000000, 0.250000, 0.990100, 0.996000
35300, 0, 0.000000, 0.250000, 0.990200, 0.996000
35400, 0, 0.250000, 0.500000, 0.990900, 0.996000
35500, 0, 0.250000, 0.500000, 0.991800, 1.000000
35600, 0, 0.250000, 0.500000, 0.991600, 1.000000
35700, 0, 0.250000, 0.500000, 0.991600, 0.998000
35800, 0, 0.250000, 0.500000, 0.990700, 1.000000
35900, 0, 0.250000, 0.500000, 0.991700, 0.996000
36000, 0, 0.250000, 0.500000, 0.991600, 0.998000
36100, 0, 0.250000, 0.500000, 0.992100, 0.996000
36200, 0, 0.250000, 0.500000, 0.991700, 1.000000
36300, 0, 0.250000, 0.500000, 0.992000, 0.998000
36400, 0, 0.250000, 0.500000, 0.992200, 0.996000
36500, 0, 0.250000, 0.500000, 0.992300, 0.998000
36600, 0, 0.250000, 0.500000, 0.992100, 1.000000
36700, 0, 0.250000, 0.500000, 0.991400, 1.000000
36800, 0, 0.500000, 0.750000, 0.991600, 0.998000
36900, 0, 0.500000, 0.750000, 0.992000, 1.000000
37000, 0, 0.500000, 0.750000, 0.992100, 1.000000
37100, 0, 0.500000, 0.750000, 0.990900, 0.998000
37200, 0, 0.500000, 0.750000, 0.991500, 1.000000
37300, 0, 0.500000, 0.750000, 0.992000, 0.996000
37400, 0, 0.500000, 0.750000, 0.991500, 0.996000
37500, 0, 0.500000, 0.750000, 0.991400, 0.998000
37600, 0, 0.500000, 0.750000, 0.992800, 1.000000
37700, 0, 0.500000, 0.750000, 0.991400, 0.998000
37800, 0, 0.500000, 0.750000, 0.992700, 0.996000
37900, 0, 0.500000, 0.750000, 0.992100, 0.998000
38000, 0, 0.500000, 0.750000, 0.992300, 1.000000
38100, 0, 0.500000, 0.750000, 0.992100, 1.000000
38200, 0, 0.500000, 0.750000, 0.991700, 0.998000
38300, 0, 0.500000, 0.750000, 0.991700, 1.000000
38400, 0, 0.750000, 1.000000, 0.991100, 0.996000
38500, 0, 0.750000, 1.000000, 0.992400, 0.998000
38600, 0, 0.750000, 1.000000, 0.992200, 0.998000
38700, 0, 0.750000, 1.000000, 0.992600, 1.000000
38800, 0, 0.750000, 1.000000, 0.991700, 1.000000
38900, 0, 0.750000, 1.000000, 0.992100, 1.000000
39000, 0, 0.750000, 1.000000, 0.992800, 0.998000
39100, 0, 0.750000, 1.000000, 0.992700, 1.000000
39200, 0, 0.750000, 1.000000, 0.991900, 1.000000
39300, 0, 0.750000, 1.000000, 0.992800, 1.000000
39400, 0, 0.750000, 1.000000, 0.992700, 0.998000
39500, 0, 0.750000, 1.000000, 0.992300, 1.000000
39600, 0, 0.750000, 1.000000, 0.992200, 1.000000
39700, 0, 0.750000, 1.000000, 0.993000, 1.000000
39800, 0, 0.750000, 1.000000, 0.992400, 1.000000
39900, 0, 0.750000, 1.000000, 0.992600, 0.998000
40000, 0, 0.750000, 1.000000, 0.992300, 1.000000
40100, 0, 0.750000, 1.000000, 0.992400, 1.000000
40200, 0, 0.750000, 1.000000, 0.992800, 1.000000
40300, 0, 0.750000, 1.000000, 0.992700, 1.000000
40400, 0, 0.750000, 1.000000, 0.992400, 1.000000
40500, 0, 0.750000, 1.000000, 0.992800, 1.000000
40600, 0, 0.750000, 1.000000, 0.993000, 1.000000
40700, 0, 0.750000, 1.000000, 0.992700, 1.000000
40800, 0, 0.750000, 1.000000, 0.993100, 1.000000
40900, 0, 0.750000, 1.000000, 0.993100, 0.998000
41000, 0, 0.750000, 1.000000, 0.992700, 1.000000
41100, 0, 0.750000, 1.000000, 0.992300, 1.000000
41200, 0, 0.750000, 1.000000, 0.992500, 1.000000
41300, 0, 0.750000, 1.000000, 0.992100, 1.000000
41400, 0, 0.750000, 1.000000, 0.992700, 1.000000
41500, 0, 0.750000, 1.000000, 0.992800, 1.000000
41600, 0, 0.750000, 1.000000, 0.992900, 1.000000
41700, 0, 0.750000, 1.000000, 0.993400, 1.000000
41800, 0, 0.750000, 1.000000, 0.992200, 1.000000
41900, 0, 0.750000, 1.000000, 0.992700, 1.000000
42000, 0, 0.750000, 1.000000, 0.993000, 1.000000
42100, 0, 0.750000, 1.000000, 0.992100, 1.000000
42200, 0, 0.750000, 1.000000, 0.993400, 1.000000
42300, 0, 0.750000, 1.000000, 0.992500, 1.000000
42400, 0, 0.750000, 1.000000, 0.992800, 1.000000
42500, 0, 0.750000, 1.000000, 0.993200, 1.000000
42600, 0, 0.750000, 1.000000, 0.992900, 1.000000
42700, 0, 0.750000, 1.000000, 0.992400, 1.000000
42800, 0, 0.750000, 1.000000, 0.992700, 1.000000
42900, 0, 0.750000, 1.000000, 0.992800, 1.000000
43000, 0, 0.750000, 1.000000, 0.993000, 1.000000
43100, 0, 0.750000, 1.000000, 0.992200, 1.000000
43200, 0, 0.750000, 1.000000, 0.992300, 1.000000
43300, 0, 0.750000, 1.000000, 0.992800, 1.000000
43400, 0, 0.750000, 1.000000, 0.992700, 1.000000
43500, 0, 0.750000, 1.000000, 0.992700, 1.000000
43600, 0, 0.750000, 1.000000, 0.992300, 1.000000
43700, 0, 0.750000, 1.000000, 0.992400, 1.000000
43800, 0, 0.750000, 1.000000, 0.992200, 1.000000
43900, 0, 0.750000, 1.000000, 0.992600, 1.000000
44000, 0, 0.750000, 1.000000, 0.992700, 1.000000
44100, 0, 0.750000, 1.000000, 0.992800, 1.000000
44200, 0, 0.750000, 1.000000, 0.992700, 1.000000
44300, 0, 0.750000, 1.000000, 0.993200, 1.000000
44400, 0, 0.750000, 1.000000, 0.993300, 1.000000
44500, 0, 0.750000, 1.000000, 0.992800, 1.000000
44600, 0, 0.750000, 1.000000, 0.992900, 1.000000
44700, 0, 0.750000, 1.000000, 0.992700, 1.000000
44800, 0, 0.750000, 1.000000, 0.992300, 1.000000
44900, 0, 0.750000, 1.000000, 0.993500, 0.998000
45000, 0, 0.750000, 1.000000, 0.992700, 1.000000
45100, 0, 0.750000, 1.000000, 0.992600, 1.000000
45200, 0, 0.750000, 1.000000, 0.993000, 1.000000
45300, 0, 0.750000, 1.000000, 0.992600, 1.000000
45400, 0, 0.750000, 1.000000, 0.993000, 1.000000
45500, 0, 0.750000, 1.000000, 0.992400, 1.000000
45600, 0, 0.750000, 1.000000, 0.992900, 1.000000
45700, 0, 0.750000, 1.000000, 0.992400, 1.000000
45800, 0, 0.750000, 1.000000, 0.993100, 1.000000
